url,abstract,title
https://gcs66.com/document_detail/6453.html,初步核算，2018年全市地区生产总值按可比价格计算比上年增长4.0%。 分产业看，第一产业增加值同比增长4.3%;第二产业增加值同比下降3.0%，其中，工业增加值同比下降4.2%，建筑业增加值同比增长1.3%;第三产业增加值同比增长5.1%。 固定资产投资同比下降12.3%，社会消费品零售总额完成38.58亿元，同比增长7.0%，公共财政预算收入完成3.85亿元，同比增长10%。 二、农牧业. 全年农作物总播种面积95公顷，其中蔬菜播种面积为87公顷，蔬菜产量达11780吨，同比下降5.02%。 全年完成农牧业总产值13185万元，同比下降0.18%。 2018年牧业年度，大小牲畜存栏75218头 (只)，同比下降6.13%。,2018年锡林郭勒盟二连浩特市国民经济和社会发展统计公报 ...
https://www.quyushuju.com/forum.php?mod=viewthread&tid=3717,"<b>2018年二连浩特市国民经济和社会发展统计公报</b> <b>2018年</b>，<b>面对</b>错综复杂的国际环境和艰巨繁重的改革任务，全市上下在市委、市政府的坚强领导下，坚持以习近平新时代中国 ... 2018年二连浩特市国民经济和社会发展统计公报 ,区域数据",2018年二连浩特市国民经济和社会发展统计公报 - 省市县统计 ...
http://www.elht.gov.cn/zfsj/tjsj/,"<b>二连浩特市</b>人民政府办公室主办,是<b>二连浩特市</b>人民政府办公室及各部门在互联网上发布政府信息和提供在线服务的综合平台,第一时间权威发布二连浩特市重大决策部署和重要政策文件,二连浩特市领导同志重要会议、考察、出访活动等政务信息,面向社会 ...",统计数据_二连浩特市人民政府 - elht
https://www.nianjianbao.com/2018nelhtnjxzpdf.html,<b>2018年二连浩特年鉴</b> <b>详细记录了二连浩特</b>市在经济发展、社会进步和行业布局等方面的成就。 通过下载 2018年二连浩特年鉴PDF，您可以更全面地了解二连浩特市的发展情况，获取更多有价值的数据和信息。,2018年二连浩特年鉴下载PDF - 中国年鉴宝
http://www.tjcn.org/tjgb/05nmg/36041.html,初步核算，全年实现地区生产总值<b>472.48亿元</b>，<b>按</b>可比价格计算，比上年增长6.1%，其中：第一产业增加值154.18亿元，增长7.6%；第二产业增加值136.82亿元，增长6.2%；第三产业增加值181.48亿元，增长4.8%。,兴安盟2018年国民经济和社会发展统计公报 - 中国统计信息网
https://tjgb.hongheiku.com/xjtjgb/xj2020/22072.html,初步核算，全年地区生产总值完成65.94亿元，按可比价格计算，同比下降0.3%。 其中，第一产业增加值0.87亿元，同比增长0.5%；第二产业增加值10.3亿元，同比增长9.0%；第三产业增加值54.77亿元，同比下降1.8%。 三次产业比例为1.3：15.6：83.1。 按常住人口计算，全年人均地区生产总值实现92039元，同比下降11.<b>2</b>%。 全年城镇新增就业1165人，同比增加379人。 失业人员再就业546人，失业保险参保人数6547人，发放创业担保贷1527万元，带动就业人数383人。 年末城镇登记失业率<b>2</b>.49%。 <b>二</b>、农牧业. 全年农作物播种面积95公顷，其中，蔬菜播种面积87公顷，全年蔬菜产量11710吨，同比增长0.1%。 肉类总产量1327.43吨，同比增长3.3%。,二连浩特市2020年国民经济和社会发展统计公报
http://www.huhhot.gov.cn/bmxxgk/szfzcbm/stjj_22427/fdzdgknr_24752/tjxxnew/tjxx1/201904/t20190404_944445.html,初步核算，全年全市生产总值按不变价格计算，比上年增长3.9%。 其中，第一产业增加值增长<b>2</b>.1%，第二产业增加值增长<b>2</b>.4%，第三产业增加值增长4.6%。 第一产业增加值占全市生产总值的比重为3.7%，第二产业增加值比重为27.6%，第三产业增加值比重为68.7%。 全年城市居民消费价格比上年上涨<b>2</b>.1%。 八大类商品和服务价格均不同程度的上涨。 居住类上涨3.9%，食品烟酒类上涨<b>2</b>.4%，衣着类上涨<b>2</b>.<b>2</b>%，交通和通信类上涨1.5%，生活用品及服务类上涨1.0%，其他用品和服务类上涨1.0%，医疗保健类上涨0.7%，教育文化和娱乐类上涨0.6%。 全年农村居民消费价格比上年上涨1.9%。 八大类商品和服务价格除食品类和交通类价格分别比上年下降0.1%<b>和</b>0.<b>2</b>%外，其他类别均上涨。,呼和浩特市2018年国民经济和社会发展统计公报 - huhhot.gov.cn
http://www.elht.gov.cn/c/2022-04-21/78663.shtml,根据地区生产总值统一核算结果，2021年全市地区生产总值完成74.56亿元，按可比价格计算，比上年增长1.7%，两年平均增长0.7%。 其中：第一产业增加值0.96亿元，同比增长4.<b>2</b>%，两年平均增长<b>2</b>.3%；第二产业增加值17.<b>2</b>亿元，同比下降5.<b>2</b>%，两年平均增长1.7%；第三产业增加值56.4亿元，同比增长<b>2</b>.9%，两年平均增长0.5%。 人均生产总值达到100564元，比上年增长3.8%。 年末全市常住人口为7.25万人。 其中，城镇常住人口为7.09万人，常住人口城镇化率为97.79%。 年末全市户籍总人口为36679人，比上年末增长<b>2</b>.07%。 户籍人口中，城镇人口34758人，乡村人口1921人，户籍人口城镇化率为94.8%。,二连浩特市2021年国民经济和社会发展统计公报 - elht
http://www.huiminqu.gov.cn/zwgk_new/bmxxgk_new/zfzcbm/tjj/zfxxgkzl_47306/zfxxgknb_22199/201909/t20190930_989570.html,一、综合初步核算，全年全市生产总值按不变价格计算，比上年增长3.9%。 其中，第一产业增加值增长<b>2</b>.1%，第二产业增加值增长<b>2</b>.4%，第三产业增加值增长4.6%。 第一产业增加值占全市生产总值的比重为3.7%，第二产业增加值比重为27.6%，第三产业增加值比重为68.7%。 全年城市居民消费价格比上年上涨<b>2</b>.1%。 八大类商品和服务价格均不同程度的上涨。 居住类上涨3.9%，食品烟酒类上涨<b>2</b>.4%，衣着类上涨<b>2</b>.<b>2</b>%，交通和通信类上涨1.5%，生活用品及服务类上涨1.0%，其他用品和服务类上涨1.0%，医疗保健类上涨0.7%，教育文化和娱乐类上涨0.6%。 全年农村居民消费价格比上年上涨1.9%。 八大类商品和服务价格除食品类和交通类价格分别比上年下降0.1%<b>和</b>0.<b>2</b>%外，其他类别均上涨。,呼和浩特市2018年国民经济和社会发展统计公报_ 回民区人民政府
http://www.tjcn.org/tjgb/05nmg/35851.html,全市经济保持了总体平稳、稳中向好、稳中提质的发展态势。 初步核算，全年全市生产总值按不变价格计算，比上年增长3.9%。 其中，第一产业增加值增长2.1%，第二产业增加值增长2.4%，第三产业增加值增长4.6%。 第一产业增加值占全市生产总值的比重为3.7%，第二产业增加值比重为27.6%，第三产业增加值比重为68.7%。 全年城市居民消费价格比上年上涨2.1%。 八大类商品和服务价格均不同程度地上涨。 居住类上涨3.9%，食品烟酒类上涨2.4%，衣着类上涨2.2%，交通和通信类上涨1.5%，生活用品及服务类上涨1.0%，其他用品和服务类上涨1.0%，医疗保健类上涨0.7%，教育文化和娱乐类上涨0.6%。 全年农村居民消费价格比上年上涨1.9%。,呼和浩特市2018年国民经济和社会发展统计公报 - 中国统计信息网
