url,abstract,title
http://www.tjcn.org/tjgb/16hn/28298.html,"初步核算，全年生产总值1253.61亿元，比上年增长10.0%。 其中：第一产业增加值158.07亿元，增长4.5%；第二产业增加值840.81亿元，增长11.6%；第三产业增加值254.73亿元，增长7.1%。 三次产业结构为12.6：67.1：20.3。 人均生产总值34895元。 全年居民消费价格比上年上涨1.7%，其中，食品类价格上涨2.7%，居住类价格上涨1.1%，衣着类价格上涨0.7%,家庭设备用品及维修服务价格上涨0.2%，医疗保健及个人用品类价格上涨3.1%，交通和通信类价格上涨0.5%，娱乐教育文化用品及服务类上涨2.0%。 商品零售价格上涨0.6%，农业生产资料价格上涨1.5%。 年末从业人员255.58万人。",濮阳市2014年国民经济和社会发展统计公报 - 中国统计信息网
http://45.33.50.95/html/baogao/zhengfutongjigongbao/201703/38454.html,"初步核算，全年生产总值1253.61亿元，比上年增长10.0%。 其中：第一产业增加值158.07亿元，增长4.5%；第二产业增加值840.81亿元，增长11.6%；第三产业增加值254.73亿元，增长7.1%。 三次产业结构为12.6：67.1：20.3。 人均生产总值34895元。 织梦内容管理系统. 全年居民消费价格比上年上涨1.7%，其中，食品类价格上涨2.7%，居住类价格上涨1.1%，衣着类价格上涨0.7%,家庭设备用品及维修服务价格上涨0.2%，医疗保健及个人用品类价格上涨3.1%，交通和通信类价格上涨0.5%，娱乐教育文化用品及服务类上涨2.0%。 商品零售价格上涨0.6%，农业生产资料价格上涨1.5%。 copyright dedecms. 年末从业人员255.58万人。",河南省濮阳市2014年国民经济和社会发展统计公报_派智库
https://web.xiaze.org/tjgb/201504/26210.html,"初步核算，全年生产总值1253.61亿元，比上年增长10.0%。 其中：第一产业增加值158.07亿元，增长4.5%；第二产业增加值840.81亿元，增长11.6%；第三产业增加值254.73亿元，增长7.1%。 三次产业结构为12.6：67.1：20.3。 人均生产总值34895元。 全年居民消费价格比上年上涨1.7%，其中，食品类价格上涨2.7%，居住类价格上涨1.1%，衣着类价格上涨0.7%,家庭设备用品及维修服务价格上涨0.2%，医疗保健及个人用品类价格上涨3.1%，交通和通信类价格上涨0.5%，娱乐教育文化用品及服务类上涨2.0%。 商品零售价格上涨0.6%，农业生产资料价格上涨1.5%。 年末从业人员255.58万人。",濮阳市2014年国民经济和社会发展统计公报-统计年鉴下载
https://www.gcs66.com/document_detail/55756.html,"初步核算，全年生产总值1253.61亿元，比上年增长10.0%。 其中：第一产业增加值158.07亿元，增长4.5%；第二产业增加值840.81亿元，增长11.6%；第三产业增加值254.73亿元，增长7.1%。 三次产业结构为12.6：67.1：20.3。 人均生产总值34895元。 全年居民消费价格比上年上涨1.7%，其中，食品类价格上涨2.7%，居住类价格上涨1.1%，衣着类价格上涨0.7%,家庭设备用品及维修服务价格上涨0.2%，医疗保健及个人用品类价格上涨3.1%，交通和通信类价格上涨0.5%，娱乐教育文化用品及服务类上涨2.0%。 商品零售价格上涨0.6%，农业生产资料价格上涨1.5%。 图1：<b>2014</b>年居民消费价格各月环比指数. 年末从业人员255.58万人。",2014年河南省濮阳市人民政府国民经济和社会发展统计公报 ...
http://pystj.puyang.gov.cn/list.asp?classid=9,06.05 · 2024<b>年濮阳市国民经济和社会发展统计公报</b> 05.30 · <b>濮阳市</b>第五次全国<b>经济</b>普查<b>公报</b>（第一号）——<b>濮阳市</b>第五次全国<b>经济</b>普查顺利完成,统计公报_濮阳市统计局 - Puyang
https://wenku.baidu.com/view/42475cf15322aaea998fcc22bcd126fff6055d75.html,全年全市工业增加值<b>777.21</b>亿元，比上年增长11.6%。 规模以上工业增加值729.79亿元，增长12.8%。 其中，轻工业增长17.8%，重工业增长9.1%，轻、重工业比例为45.2：54.8。 产品销售率98.8%。,濮阳市2014年统计公报 - 百度文库
https://www.360docs.net/doc/4f19311107.html,<b>2013年濮阳市国民经济和社会发展统计公报发布时间</b>：<b>2014</b>-<b>03</b>-<b>26</b> 来源：濮阳市统计局编辑：张曦发布人：杨屹访问次数：282013年，在市委市政府的正确领导下，面对复杂的经济形势，全市上下以持续开展“一创双优”活动为动力，坚持“4321”发展战略和“1234 ...,濮阳市2014年统计公报 - 360文档中心
https://www.zgtjnj.org/navibooklist-n3018090135-1.html,"《<b>濮阳统计年鉴2014</b>》是一部全面、系统、科学、翔实记载和反映社会、经济发展情况的资料性年刊。 本《年鉴》全书收录了全市和各县 (市)区经济、社会、科技各方面大量的统计资料,历史重要年份和近几年的主要统计数据。 内容包括行政区划和自然资源;综合;人口;从业人员和职工工资;固定资产投资;物价;人民生活;城市概况;农林牧渔业;工业;能源;建筑业;运输和邮电;国内贸易;对外经济贸易;财政、金融和保险;教育、科技和文化;体育、卫生、社会福利及其他;单位清查主要统计指标;",濮阳统计年鉴2014 - 统计年鉴下载站
https://tjgb.hongheiku.com/djs/42305.html,初步核算，全年全市地区生产总值<b>1889.53亿元</b>，比上年增长4.9%。 其中，第一产业增加值239.42亿元，增长5.0%；第二产业增加值711.92亿元，增长7.6%；第三产业增加值938.19亿元，增长3.0%。 三次产业结构12.7:37.7:49.6。 全年人均地区生产总值50475元，增长5.3%。 年末全市常住人口374.3万人，其中城镇常住人口193.25万人，乡村常住人口181.05万人；常住人口城镇化率为51.63%，比上年末提高0.62个百分点。 全年出生人口3.0 万人，人口出生率为8.05‰；死亡人口2.8万人，人口死亡率为7.4‰；自然增加人口0.2万人，自然增长率为0.65‰。,2022年濮阳市国民经济和社会发展统计公报
http://pyrb.pyxww.com/attachment/202404/28/64c3e59f-85d9-4262-bb2c-dbd8c8cb7858.pdf,"初步核算,全年全市地区生产总值1850.64亿元,比上年增长2.8%。 其中:第一产业增加值203.49亿元,增长2.1%;第二产业增加值664.41亿元,增长2.3%;第三产业增加值982.74亿元,增长3.4%。 三次产业结构为11.0∶35.9∶53.1。 全年人均地区生产总值49722元,增长3.4%。 年末全市常住人口370.10万人,其中城镇常住人口194.56万人、乡村常住人口175.54万人;常住人口城镇化率为52.57%,比上年末提高0.94个百分点。 全年出生人口2.7万人,出生率为7.25‰;死亡人口2.9万人,死亡率为7.79‰;自然增长率为-0.54‰。 3.91万人。 新增返乡下乡创业2.32万人。 全市居民消费价格比上年下降0.6%。 八大类价格指数六降二涨。",2023 年濮阳市国民经济和社会发展统计公报
