url,abstract,title
http://www.elht.gov.cn/c/2021-06-09/70506.shtml,其中，第一产业增加值0.87亿元，同比增长0.5%；第二产业增加值10.3亿元，同比增长9.0%；第三产业增加值54.77亿元，同比下降1.8%。 三次产业比例为1.3：15.6：83.1。 按常住人口计算，全年人均地区生产总值实现92039元，同比下降11.<b>2</b>%。 全年城镇新增就业1165人，同比增加379人。 失业人员再就业546人，失业保险参保人数6547人，发放创业担保贷1527万元，带动就业人数383人。 年末城镇登记失业率<b>2</b>.49%。 <b>二</b>、农牧业. 全年农作物播种面积95公顷，其中，蔬菜播种面积87公顷，全年蔬菜产量11710吨，同比增长0.1%。 肉类总产量1327.43吨，同比增长3.3%。,二连浩特市2020年国民经济和社会发展统计公报 - elht
http://www.elht.gov.cn/zfsj/tjsj/,"<b>二连浩特市</b>人民政府办公室主办,是<b>二连浩特市</b>人民政府办公室及各部门在互联网上发布政府信息和提供在线服务的综合平台,第一时间权威发布二连浩特市重大决策部署和重要政策文件,二连浩特市领导同志重要会议、考察、出访活动等政务信息,面向社会提供与 ...",统计数据_二连浩特市人民政府 - elht
http://www.elht.gov.cn/c/2021-03-10/57963.shtml,一年来，全市上下 认真贯彻落实 党 中央和 上级党委、政府 各项决策部署，坚持一手抓疫情防控，一手抓复工复产和<b>经济社会发展</b>，扎实做好“六稳”“六保”工作，口岸经济社会实现平稳发展。,关于二连浩特市2020年国民经济和社会发展计划执行情况与 ...
http://www.tjcn.org/tjgb/31xj/36880.html,根据地区生产总值统一核算结果，全年实现地区生产总值 (GDP)334.53亿元，比上年增长<b>2</b>.3%，其中：第一产业增加值58.41亿元，增长3.4%；第<b>二</b>产业增加值110.68亿元，增长<b>2</b>.8%；第三产业增加值165.44亿元，增长1.4%。,阿勒泰地区2020年国民经济和社会发展统计公报 - 中国统计信息网
https://www.hongheiku.com/qgxsqgdp/nmggxqgdppm/62423.html,根据《内蒙古统计年鉴2021》数据显示二连浩特2020年国内生产总值为65.9亿元，<b>其中第一产业</b>总值为<b>0.87亿</b>元，第二产业总值为10.30亿元，第三产业总值为54.77亿元。,2021年二连浩特市GDP和历年国内生产总值 第一二三产业数据 ...
http://tjj.huhhot.gov.cn/tjyw/tjsj/tjgb/202103/t20210330_857585.html,其中，第一产业增加值126.5亿元，增长1.<b>2</b>%；第二产业增加值815.7亿元，增长1.4%；第三产业增加值1858.5亿元，下降0.5%。 三次产业比例为4.5：29.1：66.4。 全年城镇新增就业人员4.7万人，比上年少增0.6万人。 城镇失业人员再就业1.7万人。 年末城镇登记失业率3.7%，比上年提高0.1个百分点。 全年全市居民消费价格比上年上涨<b>2</b>.0%。 分类别看，食品烟酒类上涨4.0%，衣着类下降1.5%，居住类下降0.1%，生活用品及服务类下降0.5%，交通和通信类下降3.8%，教育文化和娱乐类上涨<b>2</b>.8%，医疗保健类上涨13.6%，其他用品和服务类上涨<b>2</b>.<b>2</b>%。 全年农作物总播种面积420.6千公顷，比上年下降3.5%。,呼和浩特市2020年国民经济和社会发展统计公报 - huhhot.gov.cn
https://tjgb.hongheiku.com/xjtjgb/xj2020/22072.html,其中，第一产业增加值0.87亿元，同比增长0.5%；第二产业增加值10.3亿元，同比增长9.0%；第三产业增加值54.77亿元，同比下降1.8%。 三次产业比例为1.3：15.6：83.1。 按常住人口计算，全年人均地区生产总值实现92039元，同比下降11.<b>2</b>%。 全年城镇新增就业1165人，同比增加379人。 失业人员再就业546人，失业保险参保人数6547人，发放创业担保贷1527万元，带动就业人数383人。 年末城镇登记失业率<b>2</b>.49%。 <b>二</b>、农牧业. 全年农作物播种面积95公顷，其中，蔬菜播种面积87公顷，全年蔬菜产量11710吨，同比增长0.1%。 肉类总产量1327.43吨，同比增长3.3%。,二连浩特市2020年国民经济和社会发展统计公报
http://www.elht.gov.cn/mobile/zfsj/tjsj/,<b>统计</b>数据 二<b>连浩</b>特<b>市</b>第五次全国<b>经济</b>普查公报 06-24 2025<b>年</b>1-5月<b>经济</b>运行分析 06-23 2025<b>年</b>1-4月<b>经济</b>运行分析 05-23 二<b>连浩</b>特<b>市</b>2024<b>年国民经济和社会发展统计</b>公报 05-20 2025<b>年</b>1-3月份全市<b>经济</b>良好开局 04-24 2025<b>年</b>1—<b>2</b>月份二<b>连浩</b>特<b>市</b>消费品市场稳步复苏 03-25,统计数据_二连浩特市人民政府 - elht
http://www.elht.gov.cn/c/2022-04-21/78663.shtml,根据地区生产总值统一核算结果，2021年全市地区生产总值完成74.56亿元，按可比价格计算，比上年增长1.7%，两年平均增长0.7%。 其中：第一产业增加值0.96亿元，同比增长4.<b>2</b>%，两年平均增长<b>2</b>.3%；第二产业增加值17.<b>2</b>亿元，同比下降5.<b>2</b>%，两年平均增长1.7%；第三产业增加值56.4亿元，同比增长<b>2</b>.9%，两年平均增长0.5%。 人均生产总值达到100564元，比上年增长3.8%。 年末全市常住人口为7.25万人。 其中，城镇常住人口为7.09万人，常住人口城镇化率为97.79%。 年末全市户籍总人口为36679人，比上年末增长<b>2</b>.07%。 户籍人口中，城镇人口34758人，乡村人口1921人，户籍人口城镇化率为94.8%。,二连浩特市2021年国民经济和社会发展统计公报 - elht
http://www.elht.gov.cn/c/2023-04-19/82507.shtml,分产业看：第一产业增加值为1.07亿元，增长5.1%；第二产业增加值为16.19亿元，下降15.7%；第三产业增加值为56.5亿元，下降1.0%。 三次产业比例为1.5：21.9：76.6。 人均生产总值达到103091元，比上年增长0.5%。 全市年末常住人口为7.06万人。 其中，城镇常住人口为6.92万人，常住人口城镇化率为98.02%。 全市年末户籍总人口为3.69万人，比上年末增长0.7%。 户籍人口中，城镇人口3.5万人，乡村人口0.19万人，户籍人口城镇化率为94.8%。 户籍人口中全年出生人口267人，出生率为7.22‰；死亡人口28人，死亡率为0.76‰。 绿色低碳转型加快推进。,二连浩特市2022年国民经济和社会发展统计公报 - elht
