url,abstract,title
http://www.elht.gov.cn/c/2022-04-21/78663.shtml,根据地区生产总值统一核算结果，<b>2021</b>年全市地区生产总值完成74.56亿元，按可比价格计算，比上年增长1.7%，两年平均增长0.7%。 其中：第一产业增加值0.96亿元，同比增长4.<b>2</b>%，两年平均增长<b>2</b>.3%；第二产业增加值17.<b>2</b>亿元，同比下降5.<b>2</b>%，两年平均增长1.7%；第三产业增加值56.4亿元，同比增长<b>2</b>.9%，两年平均增长0.5%。 人均生产总值达到100564元，比上年增长3.8%。 年末全市常住人口为7.25万人。 其中，城镇常住人口为7.09万人，常住人口城镇化率为97.79%。 年末全市户籍总人口为36679人，比上年末增长<b>2</b>.07%。 户籍人口中，城镇人口34758人，乡村人口1921人，户籍人口城镇化率为94.8%。,二连浩特市2021年国民经济和社会发展统计公报 - elht
https://www.hongheiku.com/qgxsqgdp/nmggxqgdppm/62423.html,根据《内蒙古统计年鉴2021》数据显示二连浩特2020年国内生产总值为65.9亿元，其中第一产业总值为0.87亿元，第二产业总值为10.30亿元，第三产业总值为54.77亿元。,2021年二连浩特市GDP和历年国内生产总值 第一二三产业数据 ...
http://www.elht.gov.cn/zfsj/tjsj/,"<b>二连浩特市人民</b>政府办公室主办,是<b>二连浩特市人民</b>政府办公室及各部门在互联网上发布政府信息和提供在线服务的综合平台,第一时间权威发布二连浩特市重大决策部署和重要政策文件,二连浩特市领导同志重要会议、考察、出访活动等政务信息,面向社会提供与 ...",统计数据_二连浩特市人民政府 - elht
http://www.tjcn.org/tjgb/31xj/37261.html,根据地区生产总值统一核算结果，全年实现地区生产总值 (GDP)371.06亿元，比上年增长5.4%，其中：第一产业增加值56.38亿元，比上年增长3.9%；第<b>二</b>产业增加值135.96亿元，比上年增长6.3%；第三产业增加值178.72亿元，比上年增长5.<b>2</b>%。,阿勒泰地区2021年国民经济和社会发展统计公报 - 中国统计信息网
https://tjgb.hongheiku.com/xjtjgb/xj2020/27295.html,根据地区生产总值统一核算结果，<b>2021</b>年全市地区生产总值完成74.56亿元，按可比价格计算，比上年增长1.7%，两年平均增长0.7%。 其中：第一产业增加值0.96亿元，同比增长4.<b>2</b>%，两年平均增长<b>2</b>.3%；第二产业增加值17.<b>2</b>亿元，同比下降5.<b>2</b>%，两年平均增长1.7%；第三产业增加值56.4亿元，同比增长<b>2</b>.9%，两年平均增长0.5%。 人均生产总值达到100564元，比上年增长3.8%。 年末全市常住人口为7.25万人。 其中，城镇常住人口为7.09万人，常住人口城镇化率为97.79%。 年末全市户籍总人口为36679人，比上年末增长<b>2</b>.07%。 户籍人口中，城镇人口34758人，乡村人口1921人，户籍人口城镇化率为94.8%。,二连浩特市2021年国民经济和社会发展统计公报
https://www.gcs66.com/document_detail/36768.html,根据地区生产总值统一核算结果，<b>2021</b>年全市地区生产总值完成74.56亿元，按可比价格计算，比上年增长1.7%，两年平均增长0.7%。 其中：第一产业增加值0.96亿元，同比增长4.<b>2</b>%，两年平均增长<b>2</b>.3%；第二产业增加值17.<b>2</b>亿元，同比下降5.<b>2</b>%，两年平均增长1.7%；第三产业增加值56.4亿元，同比增长<b>2</b>.9%，两年平均增长0.5%。 人均生产总值达到100564元，比上年增长3.8%。 年末全市常住人口为7.25万人。 其中，城镇常住人口为7.09万人，常住人口城镇化率为97.79%。 年末全市户籍总人口为36679人，比上年末增长<b>2</b>.07%。 户籍人口中，城镇人口34758人，乡村人口1921人，户籍人口城镇化率为94.8%。,2021年锡林郭勒盟二连浩特市人民政府国民经济和社会发展 ...
http://www.elht.gov.cn/leado-search/api/open/downloadPdf?docid=82318,<b>二连浩特市2021年国民经济和社会发展计划执行情况与</b>2022<b>年</b>国民经济和社会发展计划草案 一、2021年国民经济和社会发展计划执行情况,二连浩特市2021年国民经济和社会发展计划执行情况与2022 ...
http://www.elht.gov.cn/mobile/zfsj/tjsj/,<b>统计</b>数据 二<b>连浩</b>特<b>市</b>第五次全国<b>经济</b>普查公报 06-24 2025<b>年</b>1-5月<b>经济</b>运行分析 06-23 2025<b>年</b>1-4月<b>经济</b>运行分析 05-23 二<b>连浩</b>特<b>市</b>2024<b>年国民经济和社会发展统计</b>公报 05-20 2025<b>年</b>1-3月份全市<b>经济</b>良好开局 04-24 2025<b>年</b>1—<b>2</b>月份二<b>连浩</b>特<b>市</b>消费品市场稳步复苏 03-25,统计数据_二连浩特市人民政府 - elht
http://www.elht.gov.cn/c/2024-04-17/97192.shtml,分产业看：第一产业增加值为1.36亿元，同比增长4.3%；第二产业增加值为12.1亿元，同比增长10.5%；第三产业增加值为61.84亿元，同比增长7.8%。 三次产业结构比1.8：16.1：82.1。 人均生产总值达到106444元，比上年增长9.4%。 年末全市常住人口7.09万人，比上年末增长0.4%。 其中，城镇常住人口为6.99万人，常住人口城镇化率为98.59%。 年末全市常住人口中，出生人口246人，出生率3.47‰；死亡人口221人，死亡率3.12‰。 人口自然增长率0.35‰。 年末全市户籍人口3.71万人，比上年末增长0.5%。 户籍人口中城镇人口3.52万人，乡村人口0.19万人。 全年城镇新增就业409人，失业人员再就业359人，发放创业担保贷562万元。,二连浩特市2023年国民经济和社会发展统计公报_二连浩特市 ...
https://zgcounty.com/wap/news/26694.html,第一产业增加值占地区生产总值的比重为6.1%，比上年下降<b>2</b>.3个百分点；第二产业增加值占地区生产总值的比重为46.9%，比上年增长7.3个百分点；第三产业增加值占地区生产总值的比重为47.0%，比上年下降5.0个百分点。 年末城镇登记失业率控制在了4.0%以下 (数据提供：市就业局）。 农牧业生产稳步<b>发展</b>。 种植业方面，<b>2021</b>年全市粮食作物播种面积达 749010.9亩，粮食作物总产量达329507.24吨，比上年增长7.0%。 林业方面。 <b>2021</b>年完成义务植树4000亩，“四旁”植树40万株，完成<b>经济</b>林1200亩，重点区域绿化完成1000亩（数据提供：市林草局）。 牧业方面。,乌兰浩特市2021年国民经济和社会发展统计公报_中国县域
